genres,acousticness_mean,danceability_mean,energy_mean,instrumentalness_mean,liveness_mean,loudness_mean,speechiness_mean,tempo_mean,valence_mean
southern hip hop,0.1208721085345631,0.7263904827282571,0.6797618265042946,0.0173487182894795,0.209276470110845,-6.503650133081617,0.2072258018773923,118.95464204860389,0.5535396544531541
southern metal,0.0049350125,0.4317083333333333,0.856875,0.2739338208333333,0.2312666666666667,-4.955708333333332,0.06905,118.73270833333332,0.4275833333333333
southern rock,0.1880313251425284,0.5217478242575185,0.6832337828861269,0.0739158053716253,0.2363620485723391,-9.480432684696655,0.0621375156639957,126.22521230850286,0.6423159918518003
southern soul,0.4267192943291655,0.5974720800075988,0.4969048540996627,0.0420012318220696,0.193804242025762,-10.933407678475447,0.0574369099982987,118.88820211785465,0.6685245323812475
southern soul blues,0.2782473888888889,0.6985246031746032,0.5447789682539683,0.0067185224563492,0.1810066666666666,-8.38151388888889,0.0678601587301587,109.56969246031753,0.6170218253968253
soviet synthpop,0.18,0.711,0.715,3.620000000000001e-05,0.126,-8.571,0.0332,128.053,0.899
sovietwave,0.3558500000000001,0.5980000000000001,0.8475,0.5569999999999999,0.262,-7.988000000000001,0.0504,152.44549999999995,0.7255
spa,0.37700968,0.08818,0.37598476,0.9794000000000004,0.5920000000000001,-21.193,0.0284199999999999,65.5054,0.013354
space age pop,0.7072739298154679,0.4994090690551454,0.3682800070865585,0.3911948314006442,0.1776758891128997,-13.486947762554266,0.0512782597052106,114.56539801603292,0.5427633434596321
space ambient,0.5990333333333333,0.3684,0.2855666666666667,0.8530000000000001,0.0880333333333333,-14.783,0.0466666666666666,85.05250000000002,0.1596
space rock,0.2907998585457713,0.3753459731379731,0.5852859847374849,0.5590538098740415,0.1873706261701262,-11.012935710012208,0.0526222638176638,122.69558758424908,0.3710349121693123
spanish baroque,0.9885,0.461,0.2435,0.9505,0.13,-21.537,0.0608,123.946,0.6729999999999999
spanish classical,0.9607199724517904,0.3801178276269184,0.2862113439590712,0.1392508604132231,0.2172591617473436,-12.327585222353404,0.0493575482093664,102.82034598583236,0.3246533648170012
spanish classical piano,0.9845833333333336,0.3450833333333333,0.066895,0.8993333333333333,0.1082083333333333,-23.90525000000001,0.0414083333333333,84.7769166666667,0.0803166666666666
spanish folk metal,0.0290726,0.4671428571428571,0.7972857142857143,2.8662857142857147e-05,0.1214142857142857,-6.7672857142857135,0.0591,130.82714285714286,0.5117142857142858
spanish hip hop,0.308,0.7306666666666666,0.7063333333333334,0.0237666666666666,0.125,-5.099666666666667,0.2863333333333333,120.25766666666664,0.622
spanish indie pop,0.4928399999999999,0.5846,0.4678,0.0104979039999999,0.0968,-13.5692,0.03596,117.7578,0.4875999999999999
spanish invasion,0.3431666666666668,0.5193333333333334,0.6106666666666667,8.067666666666668e-05,0.1892333333333333,-7.458833333333334,0.0406833333333333,124.15716666666664,0.6316666666666665
spanish metal,0.0874018666666666,0.3737698412698413,0.7374563492063492,0.0005698887301587,0.2169825396825397,-8.125789682539681,0.0622416666666666,119.1920753968254,0.4089603174603175
spanish modern rock,0.513,0.419,0.473,3.52e-06,0.133,-8.192,0.0288,138.013,0.324
spanish new wave,0.1498238235294118,0.5752784313725491,0.7557696078431373,0.0027783735294117,0.2854708823529411,-8.985304901960783,0.0922365686274509,126.18041078431372,0.6534823529411764
spanish noise pop,0.513,0.419,0.473,3.52e-06,0.133,-8.192,0.0288,138.013,0.324
spanish pop,0.3115563317624088,0.6055599183691738,0.6720284047383331,0.0029217281807915,0.2296333846800969,-8.139996754286463,0.0720539361823496,123.32587910137218,0.6070947622043521
spanish pop rock,0.3331191076504757,0.610337720924484,0.630971023359288,0.0092212740922012,0.2030186132740081,-7.647220677295762,0.0714708039797305,113.61850095785444,0.5905213632431099
spanish renaissance,0.966,0.4335555555555557,0.0960777777777778,0.8164444444444444,0.1141111111111111,-23.11111111111111,0.0570555555555555,105.27588888888889,0.4169666666666667
spanish rock,0.1790957568045245,0.5925189112760693,0.7079190526687876,0.0332343000397667,0.157261638388123,-8.19029484800283,0.0483186152350653,125.28915539943443,0.5933111081654294
spanish synthpop,0.1908333333333333,0.5893333333333334,0.8106666666666666,0.0001168933333333,0.1118333333333333,-8.015,0.0345,136.27433333333332,0.626
spanish techno,0.00458555,0.7442500000000001,0.75875,0.90625,0.086625,-7.325000000000001,0.083075,123.992,0.324
speed garage,0.2240865079365079,0.7031587301587301,0.6531904761904762,0.0459899492063492,0.5235507936507937,-6.135349206349207,0.0892857142857142,125.80441269841268,0.5721904761904761
speed metal,0.0129571813596211,0.3171033569369129,0.9084664746568286,0.177075548347612,0.2134482878478744,-7.011406884631255,0.1009805879870481,133.9938973715461,0.2873774007169631
speedcore,0.5379999999999999,0.733,0.919,0.396,0.0239,-6.331,0.232,97.482,0.469
spiritual hip hop,0.0457,0.594,0.913,0.000191,0.284,-4.545,0.294,92.038,0.735
spiritual jazz,0.5120988977278256,0.4317297645112633,0.4736222821485915,0.2266967424473069,0.1362094830438379,-13.178334800272465,0.0808952262443438,111.5326821193986,0.4300887267065634
spirituals,0.8639317839901728,0.401760363335657,0.2189126849300411,0.075593816376695,0.1719837699101026,-15.565140892130346,0.0770450217236148,111.32197173820246,0.3667760451501624
springfield mo indie,0.0358,0.638,0.43,0.17,0.275,-8.997,0.0288,87.589,0.316
spytrack,0.5941742162764772,0.5037063545150502,0.3603168115942029,0.6696185473801559,0.141536900780379,-16.384637681159422,0.0594712151616499,118.55043946488291,0.4765759643255295
st louis rap,0.1089610610465116,0.7133057170542636,0.6288914728682171,9.00312984496124e-06,0.217481492248062,-8.376513565891472,0.1416999515503876,127.30791763565892,0.5109539244186048
steampunk,0.2834411368421051,0.5200701754385965,0.6932631578947368,0.0441270576315789,0.1830755847953216,-7.070783625730994,0.0742751461988304,135.90211842105268,0.5414970760233919
steel guitar,0.5746964285714284,0.5130863095238094,0.3893520833333333,0.5579923488095238,0.1849977678571428,-13.512166666666667,0.0392559523809523,102.89084077380951,0.4630089285714285
steelpan,0.304,0.613,0.488,0.0047,0.202,-15.68,0.0499,100.76,0.682
stl indie,0.1655113333333333,0.6228333333333332,0.7508333333333334,0.0029568133333333,0.0887333333333333,-6.691166666666668,0.0512166666666666,122.32383333333333,0.4595
stomp and flutter,0.8610769230769232,0.5723798076923077,0.3493326923076923,0.0261574778846153,0.1351298076923077,-11.500745192307694,0.032075,114.88999519230768,0.3740995192307692
stomp and holler,0.4011716562400167,0.5419155271415871,0.554026881214821,0.0695842459672397,0.1583481662198181,-8.892331818592293,0.0469149299560442,117.22108033317348,0.448750309637169
stomp and whittle,0.794,0.7290000000000001,0.267,0.000114,0.209,-8.63,0.0311,119.985,0.75
stomp pop,0.123561475678733,0.6319703996983409,0.7789903846153845,0.0569033179298642,0.206998661387632,-4.934380090497736,0.061904185520362,120.0323250377074,0.5173304298642535
stoner metal,0.0411216216477688,0.375672341139253,0.8069284487571252,0.4603352980118902,0.1730137512242659,-7.307091767791033,0.0613704610585493,122.18897684203051,0.3908384746625924
stoner rock,0.0906678169170855,0.3828122524951061,0.7629594786236917,0.4084033492380816,0.1808731255128893,-7.640396485247126,0.0600929164317118,123.20942661047236,0.4048081515584957
straight edge,0.0085558703030303,0.3663669809203142,0.8906706621773287,0.1413622866763187,0.2736772861952862,-7.602514511784513,0.0922614410774411,119.36716991021324,0.404775263748597
straight-ahead jazz,0.7239456897477188,0.4771698872785829,0.2130763016639828,0.6419340109447127,0.1893611111111111,-17.683395061728394,0.042000805152979,109.48339506172842,0.3614476113794953
street band,0.2334216666666667,0.6118333333333333,0.7693333333333334,0.2107722222222222,0.2518333333333333,-8.989888888888887,0.1441,110.6647222222222,0.6283333333333334
street punk,0.012318,0.3612,0.8805999999999999,0.06562078,0.23602,-7.1164000000000005,0.08164,149.181,0.5631999999999999
streichquartett,0.9616113636363638,0.2138090909090908,0.0833199999999999,0.5116828018181818,0.1380536363636363,-22.50731590909091,0.0520579545454545,90.37783409090908,0.1213977272727273
stride,0.847024068157891,0.5452411570310979,0.2744950209434509,0.5039366767100266,0.1776098096112728,-15.7650760618232,0.0679957983036619,114.56510749061056,0.5332644924064868
string band,0.7564282407407407,0.5074898148148148,0.381738425925926,0.1048961013333333,0.2080095833333333,-12.919398148148147,0.0426638888888889,120.72459259259256,0.6398347222222222
string folk,0.8452615186615187,0.3382091377091378,0.1757922393822393,0.457192733976834,0.201741184041184,-18.09742998712999,0.0424497554697554,118.05424182754182,0.3188330759330759
string orchestra,0.8826,0.2937999999999999,0.1791799999999999,0.8044,0.1473,-20.128,0.03922,99.0112,0.15152
string quartet,0.9330136733927406,0.300521430279231,0.1100902022391546,0.5149280886966305,0.1446545852056478,-20.623144172459853,0.0466006879516554,118.77193323587252,0.2381680580458967
strut,0.1602424999999999,0.6816249999999999,0.740625,0.021197675,0.1636,-8.945125,0.09795,128.69575,0.727875
substep,0.1086181818181818,0.4588181818181819,0.4730454545454545,0.3099868572727272,0.1193681818181818,-10.5925,0.036840909090909,141.24222727272723,0.2193636363636363
sudanese pop,0.0649,0.482,0.562,0.853,0.31,-13.15,0.0737,83.98100000000002,0.516
sufi,0.5379405785098051,0.6068099616646717,0.5342537747739713,0.0956698714017285,0.1671994709501634,-9.573009416418842,0.0787526707753887,108.76637081974847,0.6400967885314403
sufi chant,0.6233571428571428,0.5042142857142857,0.4852142857142857,0.1154437014285714,0.1959071428571428,-8.267428571428573,0.0409,125.68478571428572,0.4522142857142857
sunshine pop,0.5014534190605702,0.5080010074186141,0.5333408603854506,0.0398352707870563,0.1937827324952508,-10.79544671260479,0.0442132438888789,123.8351612746053,0.6207519694107844
supergroup,0.1882135788915929,0.4690586370997689,0.6582230100094678,0.0742851873121329,0.2020710903649081,-9.101446212442212,0.056321828519208,118.21049232701334,0.4943726136778483
surf music,0.4060344579292501,0.4717824508824511,0.6554821020005639,0.5178663914901379,0.2609830723891494,-10.88160594046978,0.044437026793719,129.18490775019848,0.6570635146904373
surf punk,0.0646877093333333,0.4591733333333333,0.8290755555555553,0.2825959564444445,0.2059688888888889,-6.642760000000001,0.0621608888888889,137.92448444444446,0.4246533333333334
svensk progg,0.0101,0.411,0.911,0.00185,0.133,-7.2639999999999985,0.0435,125.701,0.375
swamp blues,0.4367935185185185,0.6582384259259259,0.5038754629629628,0.0442682413888888,0.1820069444444444,-10.115280092592592,0.0472302314814814,111.85256435185188,0.8094083333333332
swamp pop,0.5533704578754579,0.5673972237484737,0.5371001907814408,0.0294113925372405,0.2265001364468864,-9.400389253663004,0.0459508264652014,125.567466778083,0.7606255952380953
swamp rock,0.3295984349103179,0.5912392369220275,0.6013553468475229,0.0419006319989688,0.1895334240887202,-9.433804165628784,0.0446520227894323,115.85558403150225,0.6674122651789322
swancore,0.13694651,0.4022000000000001,0.71018125,0.076944164875,0.18851875,-6.8309250000000015,0.06364,130.87746874999996,0.41249375
swedish alternative rock,0.056831052173913,0.5591272727272728,0.7537762845849802,0.0781956886166007,0.1972952569169961,-5.725375494071146,0.0591946245059288,134.3812561264822,0.5050600790513834
swedish americana,0.6538166666666667,0.4742291666666668,0.5144166666666666,0.1785328191666666,0.1001854166666666,-8.193645833333333,0.0328666666666666,102.6215625,0.3754583333333333
swedish black metal,0.0006340935294117,0.263529411764706,0.8652941176470588,0.7945941176470589,0.2492176470588234,-8.135705882352942,0.0859941176470588,122.35123529411769,0.2097647058823529
swedish choir,0.979,0.192,0.14275,0.8015000000000001,0.292,-19.2855,0.03885,107.4225,0.05105
swedish country,0.09625,0.616125,0.795,0.00090163625,0.1011125,-6.751875,0.0529875,117.941,0.484
swedish dancehall,0.1424666666666666,0.8393333333333333,0.7116666666666668,2.439333333333333e-05,0.1250666666666667,-6.135999999999999,0.0803333333333333,106.69966666666666,0.8393333333333333
swedish death metal,0.1217577989015151,0.3861234848484849,0.8608648674242425,0.3595307660984848,0.2103432765151515,-6.5751110795454535,0.0983973958333333,125.77265918560606,0.3493262310606061
swedish doom metal,0.0002182666666666,0.2195555555555556,0.8316666666666666,0.0308252222222222,0.1301333333333333,-4.6674444444444445,0.0674333333333333,113.5176666666667,0.2001333333333333
swedish electronic,0.1964,0.6783333333333332,0.3760000000000001,0.526,0.1211666666666666,-12.485666666666663,0.0443666666666666,109.36,0.5393333333333333
swedish electropop,0.2474119863194941,0.6131817992379138,0.7030068270223068,0.1210787574504511,0.1852750234844275,-6.107135425762747,0.0684212464607975,132.26443334391791,0.4675124890847028
swedish eurodance,0.1495,0.563,0.8879999999999999,0.4515,0.0981,-5.484999999999999,0.039,125.986,0.3595
swedish garage rock,0.0479323333333333,0.4553333333333334,0.9366666666666668,0.0041496833333333,0.2649166666666667,-4.150666666666666,0.0882666666666666,134.47516666666667,0.6723333333333333
swedish hard rock,0.0676194503169689,0.5181979949874687,0.8219638802889576,0.1813482977384637,0.2888441766180155,-10.121803774141236,0.0941968745392894,117.07523698953264,0.3467535014005603
swedish hardcore,0.00601,0.6829999999999999,0.7150000000000001,0.00563,0.2555,-9.2105,0.07475,105.9095,0.3585
swedish heavy metal,0.499091975,0.59275,0.48,0.352325,0.1684999999999999,-10.00825,0.096025,133.7945,0.37375
swedish house,0.1964,0.6783333333333332,0.3760000000000001,0.526,0.1211666666666666,-12.485666666666663,0.0443666666666666,109.36,0.5393333333333333
swedish indie folk,0.7309185185185187,0.6622962962962963,0.4591481481481482,0.111487037037037,0.1064,-9.769148148148147,0.0305888888888888,112.45692592592592,0.2725925925925926
swedish indie pop,0.2109033803921569,0.5859426579520697,0.6559563398692809,0.1393444765882353,0.1932641394335512,-7.3486941176470575,0.0447078779956427,122.64661551198256,0.4124203921568628
swedish indie rock,0.0232807777777777,0.4537777777777778,0.7635555555555557,0.0013867944444444,0.2413388888888889,-5.066888888888889,0.0622222222222222,137.76472222222222,0.6034444444444444
swedish jazz,0.8320515476190474,0.4518400000000002,0.1869962023809524,0.5423473151785715,0.2307695476190477,-18.657499523809527,0.0423987261904761,101.99768988095238,0.3125428571428573
swedish jazz orkester,0.989,0.716,0.198,0.917,0.121,-22.013,0.0567,108.112,0.73
swedish melodic rock,0.0470623447368421,0.6660263157894737,0.6896578947368421,0.2276912239473684,0.2767315789473684,-11.01992105263158,0.1494263157894736,130.91115789473685,0.4490000000000001
swedish metal,0.048916884835344,0.3544177770888768,0.89263234928139,0.2962444867246634,0.2374195200082667,-5.83542322091331,0.091000408496732,131.4242301064783,0.3106051109130521
swedish pop,0.2596447800429636,0.6218960376788982,0.6636286658219974,0.0050387644676683,0.1800473678588197,-6.9592280539692055,0.0700365311373119,121.90803913954431,0.5208608313670883
swedish post-hardcore,0.00601,0.6829999999999999,0.7150000000000001,0.00563,0.2555,-9.2105,0.07475,105.9095,0.3585
swedish power metal,0.14755283005291,0.4134417989417989,0.7693465608465608,0.1109871096031746,0.2194142857142857,-6.549195767195768,0.0720730158730158,136.36731216931216,0.3196052910052909
swedish prog,0.0101,0.411,0.911,0.00185,0.133,-7.2639999999999985,0.0435,125.701,0.375
swedish progressive metal,0.1370047555555555,0.3270000000000001,0.6717777777777778,0.2484577777777778,0.1751222222222222,-7.071666666666667,0.0451666666666666,114.7816666666667,0.2214444444444444
swedish rock-and-roll,0.0763,0.434,0.911,0.0304,0.0562,-6.9579999999999975,0.0539,106.442,0.746
swedish singer-songwriter,0.4860263888888888,0.5240972222222222,0.4174861111111112,0.0809776121527777,0.186425,-10.076236111111111,0.0346229166666666,114.16075694444444,0.3043194444444445
swedish soul,0.5504166666666668,0.5714166666666667,0.3838333333333333,0.0113460316666666,0.1390333333333333,-9.394749999999998,0.0767,129.82416666666666,0.4631666666666667
swedish stoner rock,0.481895,0.446875,0.4548749999999999,0.3575,0.1785,-11.306375,0.136225,112.806125,0.3485
swedish synth,0.7689999999999999,0.4965000000000001,0.247,0.8044999999999999,0.09815,-13.58,0.0296,164.046,0.213
swedish synthpop,0.2792325820707071,0.6179981060606062,0.6527638888888887,0.2858787360732323,0.1790992424242424,-8.07206186868687,0.0541178661616161,125.09318434343436,0.4758422979797979
swedish tropical house,0.16325,0.6505000000000001,0.503,0.012300905,0.09345,-6.733,0.0394,135.03749999999997,0.2235
swedish underground rap,0.0771,0.758,0.902,0.807,0.3670000000000001,-8.243,0.056,94.976,0.68
swing,0.7966257928962978,0.5443250109221781,0.3289436386964967,0.2552842822244977,0.2146471491074232,-13.04140148264007,0.0710703810018261,116.78454000418522,0.5568235395385527
swing italiano,0.7673581203652632,0.5379973447937734,0.3198414119016976,0.2066623025459643,0.1252511457375743,-13.209170702334989,0.108111906600478,139.60350947937738,0.6439691652877366
swing revival,0.2529624666666666,0.5369333333333334,0.7723,0.1600123113333333,0.3058766666666667,-6.301433333333334,0.0683033333333333,121.75336666666666,0.5090666666666668
swiss black metal,1.6893750000000007e-05,0.199125,0.909,0.7068750000000001,0.2217124999999999,-7.6934999999999985,0.0607375,151.97125,0.2887499999999999
swiss classical piano,0.9859027777777778,0.3524040404040404,0.0997207323232323,0.6109778787878786,0.1245214646464646,-22.99732196969697,0.0555378787878787,98.2328308080808,0.2610017676767676
swiss country,0.8220000000000001,0.455,0.253,0.945,0.184,-16.713,0.0368,129.904,0.342
swiss metal,0.0001484495,0.30655,0.9309,0.417146,0.310885,-6.23,0.0779649999999999,132.65699999999998,0.3036
swiss pop,0.1568066666666666,0.7384999999999999,0.7113333333333334,0.3946291666666667,0.1186,-6.149166666666666,0.05975,120.82033333333334,0.5346666666666667
swiss rock,0.0221894615384615,0.5003846153846153,0.6960769230769233,0.2717004876923077,0.2264153846153846,-11.581846153846154,0.0419846153846153,126.45584615384615,0.6151538461538463
sydney indie,0.454,0.5670000000000001,0.235,6.67e-06,0.0938,-13.57,0.0322,81.678,0.265
symphonic black metal,0.0009454222222222,0.3329444444444444,0.9487222222222224,0.3512459877777778,0.1475833333333333,-3.8221666666666665,0.1203055555555555,122.43850000000002,0.1557444444444444
symphonic metal,0.0509926845362718,0.3858637281910009,0.8538429063360881,0.1458796570339761,0.192704940312213,-5.386179476584022,0.0571363957759412,125.28173096877867,0.3236457621671257
symphonic rock,0.2903217741213039,0.439322861780871,0.5537214679325103,0.1831460246595712,0.2163666793583792,-11.488428107148948,0.0575896655153964,120.33401094623676,0.4667412847661674
synth funk,0.1513564653032152,0.7146694037444037,0.7008464133089135,0.0635223237077737,0.2253439463776964,-9.357442282254782,0.0764649888074888,116.68917037037036,0.7275862973137973
synthpop,0.1483965659728329,0.6349494368522378,0.6823148925072492,0.1327772207295332,0.1968266310940265,-10.435088940913625,0.0471675376624686,121.50729333220828,0.6625308324238022
synthwave,0.1579036521739131,0.5636521739130435,0.7063043478260869,0.4658569052173914,0.1619304347826087,-7.281260869565216,0.0439130434782608,122.583,0.4984956521739129
syrian pop,0.8270961538461539,0.3793461538461539,0.2747692307692308,0.0220492807692307,0.3310423076923077,-11.401692307692306,0.0441134615384615,98.00996153846155,0.4591346153846154
tabla,0.974734693877551,0.6289387755102042,0.3021632653061225,0.4983306122448979,0.4215775510204081,-13.508673469387755,0.0921897959183673,117.65851020408164,0.6950408163265306
tagalog rap,0.5072,0.6615,0.4928333333333334,0.0054413383333333,0.1047333333333333,-7.432833333333335,0.0447166666666666,113.14583333333331,0.7753333333333334
tagalog worship,0.5900754978354978,0.3633471861471862,0.372903722943723,0.0004484105281385,0.5216370562770563,-13.133058008658008,0.0434548917748917,118.65650476190476,0.2801747186147186
taiwan campus folk,0.6481876190476189,0.5255085714285712,0.4388667142857143,0.0002574541857142,0.2818733333333333,-11.805788095238096,0.0562965714285714,99.84161285714286,0.4412700952380953
taiwan classical performance,0.6643300000000001,0.2537666666666667,0.3213333333333333,0.5912033333333332,0.1053666666666666,-15.976666666666668,0.0372333333333333,81.70800000000001,0.1853
taiwan hip hop,0.5670000000000001,0.4006666666666666,0.2026666666666666,0.0010096666666666,0.216,-19.116333333333333,0.0305,100.95,0.3293333333333333
taiwan indie,0.6749999999999999,0.5765,0.3915,0.21415,0.1285,-11.63,0.05535,143.94149999999996,0.5660000000000001
taiwan pop,0.5252080454712138,0.5620880454712137,0.4312340575724239,0.0006263320399706,0.1542860698569857,-9.575945755408874,0.0312734983498349,115.02440372203888,0.4077144481114779
taiwan singer-songwriter,0.5402114285714285,0.5443142857142855,0.3982000000000001,1.3334666666666671e-05,0.1648613095238094,-10.454075,0.0320228571428571,117.6204023809524,0.4140619047619048
tajik pop,0.991,0.789,0.335,0.0085799999999999,0.189,-8.478,0.0948,101.549,0.847
talent show,0.1955132139342346,0.5801985333649974,0.6969990059929594,0.0004245186169479,0.1696149553907383,-5.801465576397978,0.0735234567820888,117.46644148123008,0.5417923711518727
tamaulipas indie,0.00885,0.568,0.7340000000000001,1.29e-06,0.162,-4.1080000000000005,0.0279,99.993,0.642
tamborazo,0.2876083333333333,0.6374166666666665,0.6592083333333333,0.1552300833333333,0.1264416666666667,-6.627875,0.0485666666666666,120.68062500000002,0.8856666666666665
tamil hip hop,0.8593333333333334,0.6053333333333334,0.3536666666666666,0.3047506666666667,0.229,-12.792666666666667,0.0863333333333333,134.07,0.6043333333333334
tamil pop,0.5949418294612794,0.6322299511784514,0.4141653181818179,0.0624595487901346,0.1569379784511785,-11.832841888888886,0.1008372867003366,103.8658549242424,0.627953952861953
tamil worship,0.9158571428571428,0.5885892857142856,0.3540535714285715,0.3060590113392856,0.2528678571428571,-9.356741071428573,0.1262857142857143,105.33650892857142,0.7689553571428571
tampa indie,0.2846491848484848,0.5018030303030302,0.7653939393939395,0.00026483,0.290409090909091,-8.51237878787879,0.1731030303030303,142.89231818181818,0.411069696969697
tango,0.9239586068940948,0.5777456834763975,0.2929221837824974,0.2864700282662756,0.2400168519832063,-12.866564584670831,0.1208821713538567,112.45091926264227,0.5943568021382499
tango cancion,0.9088468013468012,0.5758484848484848,0.3736318181818182,0.3320754870538721,0.3388188552188552,-10.115072390572394,0.1426981481481481,113.4404882154882,0.5757558922558923
tape club,0.2596650666666667,0.4383939393939394,0.7338712121212121,0.3736102698484849,0.2005848484848485,-9.717946969696971,0.0537666666666666,137.3074696969697,0.6865909090909089
tech house,0.1063995461538461,0.7574076923076924,0.6817769230769232,0.5154442307692307,0.1285346153846154,-7.751600000000002,0.0533207692307692,128.95296153846158,0.5057984615384616
technical death metal,0.0001841662444444,0.2813388888888889,0.9384755555555556,0.4987748888888889,0.197147111111111,-7.137456666666666,0.1185151111111111,120.92482000000004,0.2764013333333333
technical deathcore,0.384010766,0.5234,0.7163999999999999,0.1713072,0.2588,-6.9293999999999984,0.12104,110.028,0.4776
technical groove metal,5.949600000000002e-05,0.3556,0.9774,0.530798,0.1524,-5.2326,0.0979,124.719,0.2293599999999999
technical melodic death metal,4.63e-06,0.261,0.982,0.856,0.24,-4.499,0.202,101.29,0.292
technical thrash,6.839921428571429e-05,0.2893857142857143,0.9307928571428572,0.6028351428571428,0.14985,-7.9841357142857134,0.1148142857142857,128.60989285714285,0.2150278571428572
techno,0.0570514235294117,0.6961823529411765,0.6715705882352941,0.6807647058823528,0.1787411764705882,-10.72715294117647,0.0622376470588235,119.62752941176473,0.4941476470588234
techno kayo,0.4268460186165413,0.5803347368421053,0.6836135338345863,0.1037900442706766,0.2216394586466164,-6.334363909774437,0.0397421353383458,118.10782676691728,0.5215645112781955
tecnobanda,0.3342487162653315,0.7217998286118479,0.6508773323698934,0.0150666536288689,0.1893285269419723,-7.355508750819792,0.0992430165471127,139.04866944616194,0.8925278663919919
teen pop,0.2738663768115942,0.6466207729468599,0.7252729468599034,0.000154908731884,0.1799286231884058,-5.1708538647342985,0.0564838164251207,122.81303260869566,0.5989770531400967
tejano,0.310075771268973,0.6577038069477572,0.6088766049102913,0.0014915020225841,0.176068111999199,-8.066050863969021,0.0595704008631604,128.12129802011918,0.7789702576587827
tempe indie,0.1910485,0.5636976190476191,0.7678690476190475,0.0236678988095238,0.1690345238095238,-7.359692857142859,0.049040238095238,132.5200380952381,0.6860142857142856
tennessee hip hop,0.157939575814927,0.7462007629765207,0.6297993077482777,0.0423840013658171,0.1651820245817345,-6.369009416727264,0.1818727788324802,121.50113416343292,0.5589096126383755
tennessee metal,0.0008913333333333,0.3720000000000001,0.9943333333333334,0.0406196666666666,0.1779999999999999,-4.621,0.1926666666666666,122.18,0.1059666666666666
tex-mex,0.2424954367201425,0.7002060308972072,0.6893908199643493,0.0049276988562091,0.1400630124777183,-7.357540106951872,0.0772922014260249,125.94108660130718,0.8158719548425433
texas blues,0.3811533978158039,0.5637532820055894,0.5572988005776267,0.084607094879732,0.1971217822514162,-10.40801051668896,0.070170924040844,121.611109038172,0.6471673593148239
texas country,0.2689286371522099,0.5640008108766061,0.5973431698500477,0.0088998598109583,0.2152437919598822,-8.004824813126083,0.0410397673609986,120.64854384134208,0.5136738175224734
texas latin rap,0.1509522033913613,0.7758591117433221,0.6491790060737429,0.0017187532071168,0.168418013502224,-5.958651385219808,0.1368894217525796,100.74383217954798,0.5947040890514573
texas pop punk,0.0388956787878787,0.5582222222222223,0.8355505050505051,9.414141414141414e-06,0.1788848484848485,-4.661095238095238,0.0866068542568542,128.635341991342,0.6672121212121209
texas punk,0.118991905,0.435025,0.7656999999999999,0.1617211305,0.274575,-7.412000000000001,0.06007,112.374825,0.6777749999999999
thai folk rock,0.219,0.5920000000000001,0.7240000000000001,3.31e-06,0.12,-4.294,0.0291,140.07399999999998,0.608
thai pop,0.2919333333333333,0.6755833333333333,0.7124166666666666,4.0183333333333335e-06,0.1364166666666666,-4.788333333333333,0.0400083333333333,124.43233333333336,0.6575833333333333
thall,0.048925,0.4135,0.7879999999999999,0.4875,0.09865,-11.04,0.03685,156.69,0.7340000000000001
theme,0.6321988820402258,0.3863292635281567,0.3820253602816449,0.4748364130461603,0.1900319791817024,-14.351745701875346,0.0486822192329702,110.1010524776497,0.3873405176319801
theremin,0.947361204013378,0.2799197324414717,0.2153809698996655,0.8838127090301005,0.158333779264214,-22.79069397993311,0.0780627090301003,102.25495317725756,0.1646785953177257
thrash core,0.0215816857426558,0.349499331320853,0.8868752759317976,0.204020952383959,0.2474756106936542,-9.176784810961983,0.102261474865714,125.22891537556652,0.3969694846457889
thrash metal,0.0050500260729929,0.3245046920445271,0.9041383675550708,0.2877704684734418,0.2006076646868332,-7.987082152621032,0.106277694968924,125.52962307877291,0.316099613332479
timba,0.5458333333333333,0.653,0.6574166666666666,9.985666666666664e-05,0.1233333333333333,-8.91325,0.2142666666666667,107.21416666666669,0.8467500000000001
tin pan alley,0.9190788515316932,0.4605907330633239,0.2748744352002946,0.217831876399436,0.1959826324749636,-13.614611132120096,0.0888549656664012,106.76793015987488,0.4479741715662946
tipico,0.5729298245614036,0.6130350877192984,0.58180701754386,0.0054000785964912,0.1620684210526315,-9.25642105263158,0.0645614035087719,108.7072807017544,0.7633859649122808
tolkien metal,0.2434244175,0.3519666666666666,0.6753395833333333,0.5579110104166666,0.2333291666666666,-9.38331875,0.0581302083333333,114.66766875000002,0.3634770833333333
tollywood,0.8312285714285714,0.6127619047619047,0.3060333333333334,0.1670598932380952,0.1723485714285714,-10.534723809523811,0.1604942857142857,101.04470476190474,0.607
tone,0.7210000000000001,0.2488,0.1286656666666666,0.7626666666666667,0.0981166666666666,-27.762166666666666,0.0486166666666666,96.49733333333334,0.1786666666666666
torch song,0.8880468346630819,0.4863981004072696,0.2522458823542227,0.0574027873100808,0.2249164700872402,-13.378657925783749,0.073747188558457,108.62643750173498,0.4608834157499302
toronto indie,0.4520165538461539,0.5403733333333333,0.4358366666666667,0.1405671552717948,0.1391971282051282,-12.189772307692309,0.0374812307692307,107.05403743589744,0.3352179487179488
toronto rap,0.2273322666768515,0.6891364471200778,0.6434488986570343,0.0179100880561793,0.1466819926525519,-6.609946510733252,0.1976909268640489,128.1144144918412,0.5166241190257135
